13364.00,-3380.00,2564.00,-3750.00,-4304.00,-8438.00,-0.68
14392.00,-1896.00,880.00,-4757.00,-4578.00,-9515.00,-0.68
14984.00,652.00,3952.00,-3990.00,-574.00,-6522.00,-0.47
15192.00,1620.00,2428.00,-4414.00,-171.00,-5701.00,-0.47
17028.00,4088.00,444.00,-965.00,918.00,-2836.00,-0.87
16840.00,3572.00,2152.00,315.00,-150.00,-2089.00,-0.56
16948.00,2964.00,2960.00,-571.00,-697.00,-3363.00,-0.56
17392.00,3896.00,816.00,-875.00,545.00,92.00,-0.69
17452.00,3356.00,1388.00,-784.00,-905.00,-1405.00,-0.55
16028.00,2236.00,1564.00,-750.00,91.00,-1647.00,-0.41
17308.00,3560.00,1016.00,-991.00,135.00,-538.00,-0.55
16864.00,2708.00,1344.00,-957.00,214.00,-270.00,-0.66
16784.00,3116.00,788.00,-907.00,678.00,268.00,-0.79
16888.00,2556.00,2004.00,-1059.00,-245.00,-231.00,-0.37
16592.00,2916.00,1236.00,-1912.00,1446.00,803.00,-0.25
17952.00,3084.00,2216.00,-586.00,-1189.00,914.00,-0.25
16840.00,2308.00,1792.00,-3227.00,-239.00,2017.00,-0.70
15992.00,1780.00,1892.00,-1187.00,-2809.00,3161.00,-0.62
15388.00,1680.00,2884.00,-3387.00,-2241.00,4656.00,-0.50
14292.00,1500.00,848.00,-2048.00,-2101.00,6611.00,-0.38
16072.00,1572.00,2100.00,-270.00,-3984.00,6282.00,-0.58
15352.00,556.00,1072.00,9356.00,4223.00,12931.00,-0.55
18928.00,-1844.00,1652.00,-1801.00,3851.00,6160.00,-0.66
17888.00,-6236.00,4000.00,2495.00,-1856.00,5225.00,-0.61
17128.00,-5780.00,672.00,825.00,-3849.00,3878.00,-0.61
21624.00,-92.00,-2952.00,-9468.00,865.00,1206.00,-0.69
17812.00,-5924.00,1772.00,-520.00,296.00,2961.00,-0.69
18936.00,-3432.00,-1960.00,1330.00,662.00,6577.00,-0.59
18848.00,-4500.00,28.00,-3090.00,-526.00,2381.00,-0.75
16832.00,-3988.00,-2400.00,1506.00,105.00,4444.00,-0.72
15372.00,-6100.00,356.00,1340.00,3194.00,4560.00,-0.64
16060.00,-6544.00,1304.00,564.00,1220.00,1429.00,-0.27
16588.00,-6984.00,960.00,28.00,1125.00,413.00,-0.56
17348.00,-6828.00,2412.00,-271.00,6.00,-14.00,-0.60
15936.00,-6632.00,1288.00,-865.00,1064.00,471.00,-0.67
16200.00,-7208.00,3072.00,-740.00,105.00,-2112.00,-0.67
16284.00,-6440.00,1376.00,-1895.00,-735.00,-79.00,-0.69
16760.00,-6232.00,1064.00,-924.00,-1687.00,400.00,-0.90
14948.00,-6484.00,1332.00,-893.00,-3263.00,236.00,-0.40
14484.00,-6700.00,-64.00,1621.00,850.00,1677.00,-0.47
15020.00,-7260.00,808.00,3697.00,5009.00,3632.00,-0.66
16080.00,-6644.00,2636.00,6780.00,4604.00,4198.00,-0.33
15656.00,-7928.00,5176.00,5424.00,1503.00,2177.00,-0.58
14248.00,-8936.00,6948.00,262.00,9060.00,1692.00,-0.61
13888.00,-6020.00,4712.00,-4258.00,4995.00,-2569.00,-0.61
14108.00,-5908.00,4536.00,-2554.00,9865.00,445.00,-0.87
14968.00,-6776.00,6972.00,-8899.00,18502.00,-4121.00,-0.53
14668.00,-5408.00,7888.00,-3984.00,21234.00,5089.00,-0.59
14612.00,-8292.00,11320.00,-3840.00,8966.00,2640.00,-0.66
12960.00,-8584.00,10264.00,-3079.00,1682.00,3570.00,-0.64
14776.00,-7464.00,10400.00,5569.00,-7960.00,2413.00,-0.59
10984.00,-10168.00,11688.00,4109.00,4298.00,3586.00,-0.48
11924.00,-10412.00,12728.00,1560.00,277.00,3451.00,-0.48
12860.00,-8964.00,11216.00,3663.00,-14324.00,-5965.00,-0.59
12224.00,-7916.00,8432.00,-232.00,-9562.00,-3580.00,-0.67
13692.00,-8288.00,7420.00,-444.00,-11099.00,-5277.00,-0.67
13800.00,-6156.00,5164.00,-6937.00,-6874.00,-7795.00,-0.67
14676.00,-7780.00,2452.00,-349.00,-8175.00,-13444.00,-0.75
15216.00,-6244.00,2616.00,-570.00,-8344.00,-10605.00,-0.89
13804.00,-8108.00,7160.00,5743.00,-3873.00,-2858.00,-0.89
14752.00,-6636.00,3344.00,4768.00,-13944.00,5000.00,-0.53
16124.00,-6928.00,616.00,5349.00,-10722.00,-924.00,-0.53
15040.00,-3864.00,-524.00,4012.00,-7491.00,-3114.00,-0.74
14676.00,-5232.00,332.00,9987.00,-22787.00,-5000.00,-0.80
13532.00,-5700.00,-6424.00,6442.00,-15275.00,-5983.00,-0.80
18444.00,-2812.00,-1916.00,7122.00,-9318.00,-9614.00,-0.73
15116.00,-3096.00,-5788.00,8286.00,6753.00,-6145.00,-0.62
14844.00,-2924.00,-3740.00,12339.00,5126.00,-4531.00,-0.62
18212.00,-2112.00,-6244.00,4040.00,1841.00,-1442.00,-0.71
17848.00,-1972.00,-5092.00,5813.00,151.00,-643.00,-0.71
17512.00,-3536.00,-6008.00,9306.00,1526.00,-352.00,-0.77
16868.00,-5172.00,-2524.00,15410.00,-3297.00,2467.00,-0.80
16444.00,-6120.00,-4516.00,14311.00,-4614.00,4025.00,-0.80
17948.00,-1636.00,1604.00,1864.00,6532.00,-9083.00,-0.71
17368.00,-5044.00,2128.00,801.00,-981.00,-971.00,-0.71
16448.00,-68.00,-644.00,12491.00,12626.00,-7916.00,-0.95
16328.00,224.00,2784.00,14499.00,14101.00,-9756.00,-1.05
15444.00,-1040.00,1268.00,15710.00,1017.00,2770.00,-1.05
16832.00,-3472.00,5956.00,11799.00,8128.00,-4507.00,-1.01
20300.00,-1540.00,6360.00,10621.00,-6961.00,5364.00,-0.74
16844.00,-4064.00,852.00,11662.00,-7045.00,7833.00,-1.04
17972.00,16.00,1360.00,1310.00,-9526.00,2432.00,-0.79
18576.00,-1664.00,764.00,-2239.00,-2628.00,284.00,-1.09
18252.00,-2404.00,-860.00,4513.00,8392.00,-1355.00,-0.72
17480.00,-3964.00,-712.00,5573.00,5448.00,936.00,-0.72
16748.00,-8708.00,-2668.00,-3676.00,-6975.00,2451.00,-0.52
17740.00,-3688.00,-848.00,-8030.00,-2202.00,4899.00,-0.44
17044.00,-3116.00,560.00,-11920.00,-9174.00,8649.00,-0.62
13384.00,-6236.00,232.00,-700.00,1385.00,8158.00,-0.62
19244.00,88.00,-956.00,8414.00,-11607.00,10916.00,-0.57
13440.00,-2716.00,-10384.00,9740.00,-25878.00,20832.00,-0.69
13728.00,-5816.00,-13644.00,10062.00,-24846.00,23655.00,-0.69
10008.00,-12468.00,-12696.00,620.00,-17937.00,15318.00,-0.81
5284.00,-17024.00,-2620.00,1756.00,-7225.00,230.00,-0.63
9908.00,-10512.00,-10468.00,-2937.00,6423.00,789.00,-0.78
9280.00,-9864.00,-6888.00,-6875.00,5890.00,-2887.00,-0.78
8412.00,-7592.00,-5548.00,-3679.00,-368.00,-2047.00,-0.59
11060.00,-6376.00,-7144.00,-5345.00,-3751.00,3556.00,-0.59
10968.00,-9808.00,-8376.00,-4920.00,3235.00,4365.00,-0.55
8112.00,-12400.00,-5068.00,387.00,1262.00,2099.00,-0.55
6328.00,-15140.00,-9996.00,-600.00,2512.00,1686.00,-0.52
9744.00,-10732.00,-10152.00,-1872.00,3310.00,-820.00,-0.73
9680.00,-11052.00,-9456.00,-3064.00,4214.00,-1727.00,-0.73
7528.00,-12312.00,-8328.00,-3472.00,3399.00,-52.00,-0.54
8860.00,-11664.00,-6108.00,-7507.00,1219.00,3503.00,-0.54
9556.00,-13196.00,-12632.00,-5194.00,7880.00,-2649.00,-0.76
9948.00,-12212.00,-12248.00,-7238.00,10588.00,-5694.00,-0.63
11668.00,-8952.00,-11600.00,2193.00,4760.00,-6502.00,-0.63
15040.00,-7564.00,-6508.00,-2202.00,17243.00,-9563.00,-0.59
14268.00,-3388.00,1756.00,-4759.00,12898.00,-14907.00,-0.77
11696.00,-2892.00,388.00,-3342.00,12287.00,-13135.00,-0.44
14152.00,-3492.00,1848.00,-1455.00,9241.00,-9842.00,-0.44
16004.00,-2912.00,1180.00,2776.00,6384.00,-10569.00,-0.74
14960.00,-1836.00,3104.00,2383.00,3673.00,-6536.00,-0.74
16688.00,696.00,4.00,-7576.00,8905.00,-8386.00,-0.40
19332.00,2760.00,3572.00,-9034.00,12739.00,-8947.00,-0.39
20156.00,4788.00,2044.00,-5590.00,8050.00,-6417.00,-0.39
18912.00,3376.00,3076.00,746.00,-1532.00,4631.00,-0.59
15412.00,52.00,2240.00,249.00,-2838.00,2009.00,-0.75
18764.00,2668.00,3480.00,348.00,17404.00,2692.00,-0.17
14040.00,-1468.00,7224.00,4109.00,-375.00,13878.00,-0.17
17800.00,-3400.00,1296.00,-3016.00,-4664.00,3238.00,-0.47
16820.00,-1048.00,4060.00,-1713.00,-4162.00,5087.00,-0.55
15212.00,-1856.00,3452.00,-1077.00,-2699.00,6800.00,-0.32
15768.00,-3156.00,6028.00,-2946.00,-570.00,6196.00,-0.32
16500.00,-3796.00,5580.00,-3076.00,-7178.00,5691.00,-0.49
14736.00,-3876.00,2240.00,-7625.00,-5940.00,1921.00,-0.24
16244.00,-4648.00,1452.00,-7313.00,-2734.00,1104.00,-0.24
17004.00,-5788.00,-160.00,-7533.00,-1029.00,3451.00,-0.34
18084.00,-4796.00,1652.00,-6779.00,1441.00,-258.00,-0.53
16904.00,-1712.00,-1336.00,-24232.00,4763.00,-11787.00,-0.50
17988.00,-2236.00,1476.00,-3143.00,6685.00,428.00,-0.39
26672.00,2836.00,17700.00,-6222.00,-6451.00,6572.00,-0.10
18208.00,-2200.00,2464.00,-1663.00,-815.00,8326.00,-0.10
14812.00,-5384.00,636.00,-11590.00,3154.00,-305.00,-0.50
17732.00,-1676.00,4540.00,-11511.00,10111.00,-3606.00,-0.50
17584.00,-1812.00,2740.00,-17451.00,-2433.00,-2917.00,-0.06
16920.00,-1412.00,3064.00,-15637.00,-4555.00,-1312.00,-0.46
17276.00,-2140.00,-408.00,-8504.00,5027.00,2117.00,-0.46
15120.00,-6012.00,848.00,1502.00,-1050.00,2438.00,-0.25
13404.00,-5220.00,1520.00,2218.00,612.00,1115.00,-0.25
15776.00,-10832.00,3140.00,-7404.00,-399.00,-2100.00,-0.71
16580.00,1756.00,2156.00,-9295.00,-2009.00,-9304.00,-0.43
18488.00,-956.00,1348.00,-4857.00,-123.00,-3480.00,-0.43
17540.00,-2336.00,3236.00,-1736.00,-2863.00,4224.00,-0.35
15788.00,-2276.00,-1696.00,-4466.00,5867.00,-46.00,-0.10
15048.00,-4956.00,3616.00,-1871.00,849.00,1059.00,-0.30
19492.00,-2948.00,1592.00,-9135.00,-3204.00,-8555.00,-0.01
17976.00,-4140.00,4092.00,-4418.00,8024.00,-2699.00,-0.10
16724.00,-4108.00,4372.00,-6673.00,5949.00,-4820.00,-0.10
18228.00,-3300.00,4632.00,-8678.00,292.00,-9504.00,-0.10
13132.00,-2908.00,1200.00,-14415.00,7376.00,-8244.00,-0.50
19152.00,1964.00,8048.00,-13468.00,3927.00,-10227.00,-0.31
14480.00,1652.00,5896.00,1529.00,-1296.00,1190.00,-0.50
13848.00,3816.00,7316.00,-6720.00,-1070.00,-5600.00,-0.16
14820.00,1556.00,6152.00,-16314.00,12384.00,1392.00,-0.60
12784.00,-2456.00,7784.00,-8521.00,4961.00,1579.00,-0.68
13344.00,-2372.00,6348.00,-10177.00,6480.00,698.00,-0.68
16524.00,1960.00,7256.00,-3048.00,5930.00,-715.00,-0.35
15548.00,584.00,10492.00,5167.00,-2579.00,777.00,-0.36
17048.00,1168.00,9980.00,-4965.00,1205.00,1350.00,-0.81
14156.00,-888.00,8792.00,-2455.00,-211.00,1610.00,-0.69
17032.00,-680.00,9076.00,1803.00,-8168.00,-669.00,-0.52
16824.00,-80.00,9016.00,-1488.00,-5855.00,522.00,-0.44
15976.00,1004.00,6292.00,417.00,-9724.00,-1231.00,-0.44
16364.00,548.00,5172.00,2048.00,-9472.00,2076.00,-0.95
16648.00,404.00,1892.00,-884.00,-4668.00,481.00,-0.42
17268.00,-640.00,2008.00,3905.00,-13639.00,539.00,-0.75
17104.00,2012.00,4568.00,4155.00,-26267.00,4231.00,-0.35
18420.00,-1344.00,-5016.00,-2832.00,-19353.00,14838.00,-0.63
12332.00,-3764.00,-5140.00,1516.00,-14315.00,8581.00,-0.40
17212.00,-2720.00,-3912.00,-1041.00,-9872.00,-2846.00,-0.70
19536.00,756.00,-7800.00,3791.00,-9727.00,-5517.00,-0.58
12728.00,-976.00,-9524.00,873.00,-32768.00,-8687.00,-0.42
10008.00,-760.00,-9940.00,-341.00,-32768.00,-7297.00,-0.42
1512.00,-1584.00,-13580.00,-2714.00,-17072.00,1909.00,-0.53
1484.00,-1168.00,-12176.00,-3242.00,-17547.00,3325.00,-0.15
-1172.00,-684.00,-14688.00,-1504.00,-17224.00,128.00,-0.35
-1704.00,-952.00,-14180.00,-1232.00,-16266.00,721.00,-0.46
-4552.00,-820.00,-15120.00,-2035.00,-8360.00,8221.00,-0.40
-4972.00,364.00,-14892.00,-2026.00,-8026.00,8524.00,-0.36
-5452.00,508.00,-16280.00,-1394.00,-4459.00,7279.00,-0.36
-5960.00,-448.00,-14584.00,1217.00,802.00,-1943.00,-0.38
-5072.00,1204.00,-13772.00,683.00,-986.00,-3294.00,-0.38
-4072.00,-116.00,-15476.00,1139.00,-2884.00,-5289.00,-0.79
-5920.00,-540.00,-12776.00,-3429.00,-8616.00,-359.00,-0.06
-5860.00,256.00,-13152.00,-4021.00,-7414.00,1924.00,-0.06
-7140.00,712.00,-13632.00,-2741.00,-12023.00,3538.00,-0.33
-9432.00,-216.00,-13560.00,-1501.00,-1921.00,3920.00,-0.33
-8100.00,1080.00,-12980.00,-348.00,3409.00,1865.00,-0.21
-7956.00,760.00,-13428.00,229.00,5409.00,2871.00,-0.21
-6784.00,2908.00,-13904.00,1027.00,7257.00,731.00,-0.15
-7152.00,732.00,-14116.00,1301.00,5944.00,733.00,-0.15
-6720.00,-640.00,-13688.00,1276.00,13026.00,920.00,-0.32
-4680.00,640.00,-14820.00,2721.00,14598.00,-977.00,-0.32
-1948.00,1740.00,-16324.00,4238.00,23044.00,-1000.00,-0.32
476.00,-1304.00,-15008.00,3026.00,26621.00,-485.00,-0.62
2212.00,-1984.00,-16148.00,2375.00,27848.00,1510.00,-0.72
7904.00,336.00,-14836.00,869.00,32767.00,-1710.00,-0.54
11480.00,-1328.00,-8856.00,-1567.00,32767.00,-1989.00,-0.69
13816.00,-1980.00,-6800.00,1973.00,31091.00,3847.00,-0.26
17476.00,-2188.00,3324.00,-2780.00,26104.00,1360.00,-0.47
18460.00,-1364.00,3360.00,-3195.00,24794.00,3037.00,-0.47
12480.00,-3736.00,8376.00,-1621.00,32491.00,5577.00,-1.07
13296.00,-4432.00,14544.00,-3780.00,32767.00,3232.00,-1.07
13036.00,-3740.00,10816.00,-6163.00,30226.00,4249.00,-0.92
3284.00,-4088.00,17028.00,-2520.00,25234.00,7967.00,-0.18
7264.00,-5304.00,18680.00,-2395.00,23407.00,2431.00,-0.18
2084.00,-5544.00,17140.00,-2144.00,9914.00,11703.00,-0.55
596.00,-6700.00,16132.00,-1383.00,2608.00,221.00,-0.68
-868.00,-6608.00,16212.00,-135.00,-114.00,-1459.00,-0.68
1420.00,-5940.00,18632.00,-1815.00,2872.00,-368.00,-0.22
952.00,-6556.00,16148.00,-2782.00,1648.00,-561.00,-0.40
-784.00,-6952.00,17972.00,171.00,-5610.00,-1585.00,-0.47
280.00,-5520.00,15828.00,-2168.00,378.00,1309.00,-0.59
-364.00,-5984.00,15864.00,-758.00,-1059.00,1065.00,-0.59
-168.00,-6400.00,17264.00,-352.00,-5428.00,-1037.00,-0.62
1420.00,-6084.00,17544.00,-935.00,-3388.00,428.00,-0.41
360.00,-5772.00,15540.00,703.00,-22490.00,-1779.00,-0.85
5756.00,-6868.00,21392.00,-2722.00,-25327.00,-3480.00,-1.01
8760.00,-4608.00,15804.00,-1193.00,-31955.00,-4740.00,-0.70
8852.00,-4156.00,11912.00,-404.00,-30604.00,-5553.00,-0.70
14708.00,-4528.00,12136.00,3221.00,-22740.00,-5329.00,-0.70
15784.00,-3924.00,8992.00,-511.00,-10616.00,-681.00,-0.34
15520.00,-3844.00,7888.00,-1667.00,-12662.00,-1459.00,-0.24
17176.00,-3004.00,5412.00,2556.00,-17183.00,-2989.00,-0.24
16460.00,-2948.00,1712.00,-379.00,-18369.00,-2260.00,-0.38
17028.00,-2020.00,-172.00,291.00,-18737.00,-4145.00,-0.38
17500.00,-1280.00,-5504.00,754.00,-15422.00,-3442.00,-0.21
16208.00,-1860.00,-5400.00,1211.00,-17751.00,-2107.00,-0.21
15784.00,-1528.00,-5168.00,-1457.00,-21586.00,-4341.00,-0.41
11472.00,-1560.00,-9900.00,-103.00,-18824.00,-2667.00,-0.79
11016.00,-1244.00,-11736.00,-1667.00,-14678.00,-813.00,-0.79
10648.00,-304.00,-14176.00,-868.00,757.00,-1199.00,-0.60
10308.00,-52.00,-13740.00,-780.00,4247.00,79.00,-0.60
11420.00,-4.00,-12008.00,-2037.00,21248.00,-2342.00,-0.64
14180.00,-36.00,-11288.00,-3417.00,23537.00,-1385.00,-0.64
11744.00,-256.00,-9644.00,-6138.00,24901.00,2064.00,-0.91
17028.00,-540.00,-5452.00,-8643.00,29798.00,789.00,-0.76
16160.00,1028.00,5556.00,-6480.00,25608.00,-1397.00,-0.91
19016.00,2376.00,4240.00,-6794.00,23381.00,-3890.00,-0.91
15040.00,1412.00,2524.00,-4174.00,26532.00,4932.00,-0.98
16532.00,1740.00,4972.00,-1988.00,13653.00,4116.00,-0.60
15616.00,-320.00,10324.00,-1541.00,7335.00,2629.00,-0.60
14068.00,-1520.00,11816.00,-2419.00,7060.00,3236.00,-0.62
14100.00,-1320.00,10944.00,-2207.00,6163.00,1400.00,-0.74
12560.00,-156.00,8108.00,-1529.00,3391.00,1945.00,-0.87
13900.00,-596.00,11676.00,-2029.00,138.00,2217.00,-0.79
13944.00,-1628.00,12612.00,-590.00,-1929.00,3093.00,-0.59
14468.00,-3096.00,13092.00,-4254.00,-11270.00,1912.00,-0.40
11560.00,-1128.00,5992.00,-3986.00,-8246.00,1959.00,-0.40
16404.00,-4076.00,11964.00,-233.00,-4567.00,3564.00,-0.32
12588.00,-3004.00,7920.00,-3009.00,-11830.00,1716.00,-0.43
15168.00,-4240.00,8564.00,-1784.00,-3221.00,1825.00,-0.45
15532.00,-4552.00,7772.00,-1758.00,-5505.00,1326.00,-0.45
16304.00,-3360.00,5416.00,763.00,-19163.00,759.00,-0.60
